id,year,test_score,treatment,post,income,parent_edu,school_funding,class_size,teacher_experience
275,6,87.3309900863221,1,0,42361.700215968,11.9755435430234,6445.44566543386,29.26440016464,4.44764065084621
275,7,94.3515271761915,1,1,42145.3743128328,11.9755435430234,5913.95625653779,24.4173781095854,7.03423133955551
275,8,90.073253849219,1,1,42086.3535403992,11.9755435430234,7077.46035048158,25.3724125034731,5.34398088737063
275,9,105.039825640745,1,1,43375.5010533321,11.9755435430234,6982.45493335957,23.1280916231952,7.88603404052867
275,10,104.478461909835,1,1,42924.2057236304,11.9755435430234,7834.61721764282,25.721457356371,7.31701040046828
275,11,100.356288139523,1,1,44008.131174882,11.9755435430234,6909.51897687796,22.5977481230532,10.4974909577241
275,12,101.23004850619,1,1,44846.6768818562,11.9755435430234,8350.85255095739,24.5825474729098,10.5950151427668
275,13,96.5351924035828,1,1,42992.2088606112,11.9755435430234,7661.53611242313,25.7310689506343,13.7055325255863
275,14,116.65819763892,1,1,44517.0823433141,11.9755435430234,8858.90329609987,20.8981661439338,13.522724498798
275,15,107.090979591624,1,1,44650.0671301758,11.9755435430234,7555.25052472851,23.237336247101,15.0942395601814
276,1,72.086068907199,1,0,34008.7532274439,12.6224854221554,4863.6681406033,31.4240145918883,1.11023287221996
276,2,85.3906930408986,1,0,37644.2765507228,12.6224854221554,5473.67712918843,21.612153368541,4.7337688892581
276,3,82.5975142996948,1,0,38121.0899239709,12.6224854221554,5386.59002840577,29.3061192782818,5.3420252382684
276,4,93.5090789959465,1,0,38547.5327917442,12.6224854221554,5530.34985117834,23.8531462282108,4.91449592521447
276,5,90.4772548478187,1,0,38258.1253187125,12.6224854221554,6738.58949332654,25.246703129666,7.66603316422248
276,6,77.4656740273574,1,0,40659.1486707319,12.6224854221554,5749.30823554571,20.2603703252044,4.89253555213198
276,7,88.4879780983124,1,1,39099.1875708867,12.6224854221554,7274.85831838381,29.0133482896302,5.12559214214274
276,8,98.3880055366104,1,1,39170.068799937,12.6224854221554,6635.24305937583,24.1466432556974,10.4544458406943
276,9,82.6876405971821,1,1,38984.708522821,12.6224854221554,6769.7880828646,30.1739372119289,6.91307158325315
276,10,96.8344701536467,1,1,43084.7791806185,12.6224854221554,6396.54110889755,30.6423459838106,10.1633240718206
276,11,95.8331729342614,1,1,43739.6476399565,12.6224854221554,7245.57356766489,24.6155687227216,9.58797146548119
276,12,104.101533025715,1,1,43758.7969588984,12.6224854221554,6995.657250691,18.5338385235085,9.99800915726548
276,13,107.095420383143,1,1,45883.7583202748,12.6224854221554,8803.67451725371,28.125794809815,16.4160262682521
276,14,97.670427564749,1,1,46282.6785147035,12.6224854221554,7517.55240847829,28.7116702767389,11.0699709113612
276,15,101.423838848192,1,1,46783.4640576727,12.6224854221554,8159.86534947435,31.6965307107539,16.9155283550881
277,1,81.4914154288435,1,0,42298.3374709762,16.5972708648775,5249.21619578228,32.129335555225,0
277,2,94.839433806276,1,0,43594.7740655861,16.5972708648775,5657.26574261881,26.8901914088896,2.84096532867162
277,3,101.775448857866,1,0,44327.9601091694,16.5972708648775,5049.48246773185,27.0525272298887,6.54434306770018
277,4,87.3017443885907,1,0,45012.8348692606,16.5972708648775,5002.54503125231,32.7436119159861,0
277,5,100.770363596968,1,0,44545.488283204,16.5972708648775,6558.6098285317,22.9026053358185,7.47527209659859
277,6,91.7440456776257,1,0,46429.3365658687,16.5972708648775,6522.60831318341,26.2960084358529,7.48120232687108
277,7,104.394904217224,1,1,47763.9669559122,16.5972708648775,7270.23021330367,23.1400888945356,8.68769890635527
277,8,101.423203208423,1,1,49088.6677595921,16.5972708648775,6895.93436505379,26.2299910098293,8.35025385255905
277,9,114.28742377551,1,1,51187.7048051115,16.5972708648775,7263.83743212255,18.7439847360549,11.0628854040937
277,10,108.489510484888,1,1,49781.0303575676,16.5972708648775,7820.42312362172,27.3476164120075,10.0459798164933
277,11,108.485069009067,1,1,50975.5912522596,16.5972708648775,7623.26459018494,27.1176053524423,11.9254444531936
277,12,122.715123435355,1,1,53401.8738038748,16.5972708648775,7645.07236591161,27.3664953543112,14.1077561330255
277,13,118.393274873747,1,1,53121.7216187548,16.5972708648775,7133.01554934245,31.9412213467415,10.81712575557
277,14,118.555409933324,1,1,56840.0446215957,16.5972708648775,7872.24315821803,27.294728233896,14.1151307977387
277,15,114.152549765143,1,1,56685.9014949316,16.5972708648775,8309.1439235934,26.4673992297446,14.0252784618244
278,1,77.3158343857924,0,0,29503.036878051,7.92600650713955,5425.89197925916,27.2868397039736,1.06455670021648
278,2,72.3489240482021,0,0,33040.4143064472,7.92600650713955,5073.50323182133,26.2187936235189,3.27372129309361
278,3,65.8416111552372,0,0,34573.3597997605,7.92600650713955,5032.97856965796,28.2566309326163,5.34817117419713
278,4,75.595004340085,0,0,34673.7533391364,7.92600650713955,6148.92231116152,25.7752927762832,6.83539630933126
278,5,74.8339169939703,0,0,35262.2495504212,7.92600650713955,5970.75200077359,24.9805348087234,6.11607363219428
278,6,76.7688648577645,0,0,37624.1406659442,7.92600650713955,6263.62045946072,27.1551789317553,3.63949797735539
278,7,94.5249627254995,0,1,39918.055232824,7.92600650713955,6730.96292491872,18.9501141002471,8.90560603965632
278,8,92.2609315249201,0,1,39297.7627948087,7.92600650713955,6466.4860133479,23.1609833040243,10.8716594082562
278,9,92.261233668998,0,1,41970.5892758173,7.92600650713955,7357.08062292588,27.020294220873,12.2317943156271
278,10,90.5217389527407,0,1,43344.5391090374,7.92600650713955,6698.22904971568,30.2745114455767,11.0552899721489
278,11,98.4506422908499,0,1,41762.3281996653,7.92600650713955,7115.36346273522,20.5133077712296,9.53703403761256
278,12,97.9407218022092,0,1,44975.0592494376,7.92600650713955,8230.96231917869,28.6789874893364,10.03814464732
278,13,99.9678359665422,0,1,45084.5208021387,7.92600650713955,7733.15633575086,27.839778627176,15.4818690821342
278,14,98.4043365061113,0,1,46521.3185403235,7.92600650713955,7805.63834214862,29.383263446644,14.9607229041545
278,15,97.5718005856553,0,1,49113.8081637129,7.92600650713955,7626.71967241464,27.5933049770618,11.9139069887404
279,1,84.1889340136409,0,0,35146.6861674965,11.4011428483412,4581.41699538507,21.422870723158,0.446235972292767
279,2,82.009470708401,0,0,34567.7242885737,11.4011428483412,5517.57001954875,26.9325675871507,0
279,3,87.4697158112145,0,0,34433.3399992797,11.4011428483412,5709.23083798248,24.9005194509716,5.0151677623861
279,4,94.591995124744,0,0,37181.2759649743,11.4011428483412,6549.90226763059,24.0809475960839,5.49655983255638
279,5,96.8861932615368,0,0,38229.7250372413,11.4011428483412,5803.91486661703,22.5724354214358,6.96527804547695
279,6,98.5611419053187,0,0,39799.7171091539,11.4011428483412,6326.02782823345,27.9515518193676,10.9017418778225
279,7,93.3866854079066,0,1,40899.5313507229,11.4011428483412,6350.14686726821,24.6276908597637,9.59677681880708
279,8,97.7722474588201,0,1,40569.5821908219,11.4011428483412,7281.78689039195,25.2678287391348,12.0257609090745
279,9,101.037889531748,0,1,41405.666656772,11.4011428483412,6533.29305498602,21.0989872600115,8.1198218827049
279,10,105.299265512849,0,1,42562.8279202235,11.4011428483412,7200.56026092214,24.0072454205988,10.7315366716616
279,11,101.50763799245,0,1,44089.5405632705,11.4011428483412,7889.59391882809,31.6221160520128,8.1389085065249
279,12,100.014956832992,0,1,44057.4896676686,11.4011428483412,7787.44451618984,18.2401475956922,11.7580160824441
279,13,109.201025458585,0,1,44385.0223453065,11.4011428483412,7986.83445196527,30.9799887223555,12.9481363120743
279,14,100.271690474721,0,1,44603.8835314893,11.4011428483412,7612.94976667615,23.0124228764945,14.0595581666057
279,15,114.287099830422,0,1,46555.6948161679,11.4011428483412,8244.28022097645,25.920625284475,16.631838666886
280,1,82.6797060359603,1,0,26461.3118610043,13.8945693833425,4658.24406518643,22.3080550519998,2.89475428177887
280,2,76.2637600373938,1,0,27421.2517482353,13.8945693833425,5647.36723089803,24.9063587980944,3.84420169942712
280,3,80.890986108693,1,0,27970.9142138792,13.8945693833425,5794.57061754587,21.5471467845357,3.93233699297362
280,4,89.199370781483,1,0,28718.3188624694,13.8945693833425,6103.19604871283,22.6896922844689,4.23101807652761
280,5,90.649317937544,1,0,31179.5381990246,13.8945693833425,6458.48454003496,19.1005698422977,1.72951634247672
280,6,75.7433706203648,1,0,31054.3393101822,13.8945693833425,6639.22506311604,30.4347387306362,4.3463167922546
280,7,96.8267007725041,1,1,33700.5912350134,13.8945693833425,7021.14916007035,27.3932759363812,5.52966651657434
280,8,96.2158594983297,1,1,32303.3536751334,13.8945693833425,6315.62589874302,23.1128829961539,8.85127218059084
280,9,95.6108936952984,1,1,32186.5948805492,13.8945693833425,6568.23381535874,24.2595682384008,7.91239459872727
280,10,97.5110097472459,1,1,34814.813742059,13.8945693833425,7298.04954028851,27.147902206107,11.1680877261465
280,11,98.1298700954009,1,1,36830.9744509073,13.8945693833425,7629.4464276351,19.329491234767,11.956921510257
280,12,99.9840191188691,1,1,36709.7945662129,13.8945693833425,6831.98063925328,26.9576387008837,9.61313486738798
280,13,99.5083786718819,1,1,36228.6571086254,13.8945693833425,7538.3506335234,26.1758456238513,12.2237477880268
280,14,104.721940921937,1,1,38169.0925597632,13.8945693833425,7164.78324957514,28.3203626308109,15.5624110097402
280,15,116.168996277456,1,1,39656.968517224,13.8945693833425,7974.90115179061,22.3405723067498,13.5606277812627
281,1,83.83811022221,1,0,36707.8847957793,17.2860627103286,5735.0041781325,25.5837371422734,0.0981751232302487
281,2,86.7703291473333,1,0,37087.4937045408,17.2860627103286,5387.02428632525,26.8897442202305,3.5742211402222
281,3,89.0830093764815,1,0,37335.9203469112,17.2860627103286,5044.46978081073,28.5364917939509,1.89663830779202
281,4,85.1959954226582,1,0,37556.7992993742,17.2860627103286,4991.31791744319,23.6624688361971,4.89774547045428
281,5,93.0009160256091,1,0,36832.4297782392,17.2860627103286,6999.16423887311,29.1381389295082,2.42063246289644
281,6,103.351376354248,1,0,39017.7953083675,17.2860627103286,5188.33930753247,28.5910832656832,8.38820536483981
281,7,94.1505844573952,1,1,39985.6571400047,17.2860627103286,6053.20199110347,25.6886460887911,6.54345039879654
281,8,97.9132965293161,1,1,40070.0691125868,17.2860627103286,6283.67386438732,19.8421808376177,7.31797309858191
281,9,102.826356982052,1,1,41065.0250915548,17.2860627103286,6674.41514022751,20.4398190749195,11.5160990619198
281,10,102.146634742855,1,1,40753.2022270481,17.2860627103286,7013.92056289136,22.2454041051164,10.1769091257334
281,11,109.994497883975,1,1,42028.259329661,17.2860627103286,6971.42314975886,26.1177441975559,10.4257841949865
281,12,102.316529495288,1,1,42973.8894199527,17.2860627103286,7782.27150978274,26.762572337218,9.7618213936412
281,13,108.973677720312,1,1,41162.6501982865,17.2860627103286,8271.3693437027,25.2571401153464,14.6611604925647
281,14,101.265300140168,1,1,44210.6786780308,17.2860627103286,7436.8073643954,28.2758280214399,10.9731844040364
281,15,114.646365741117,1,1,44017.0280144325,17.2860627103286,8357.1623448763,27.1432250485382,15.7256416366681
282,1,72.7277277822347,0,0,27514.7297362049,13.2780430878465,5158.67486975017,28.1617057668049,0.535825636115689
282,2,86.7068526893251,0,0,27742.9320591666,13.2780430878465,4782.06606993976,27.481607625632,2.13032950991418
282,3,78.8934936654247,0,0,27574.3980766326,13.2780430878465,4850.45533639516,23.9011325213602,1.86821854159571
282,4,78.9867371530736,0,0,28139.3471110803,13.2780430878465,5298.32057297056,25.8672109883636,0
282,5,87.5966947408562,0,0,30552.160270985,13.2780430878465,5542.10938362448,23.52643176637,3.53293229535815
282,6,85.2949890030681,0,0,30965.1539061705,13.2780430878465,7094.35257505349,21.8398196463617,5.05738336026384
282,7,83.4672015812695,0,1,33034.5456281939,13.2780430878465,5987.20946774863,27.9467636185094,6.77372087378482
282,8,89.7158921563229,0,1,32813.2216337271,13.2780430878465,6278.73369161313,22.4823559571518,9.90564648134337
282,9,90.1043255609119,0,1,33318.4819806393,13.2780430878465,7592.04776055604,26.5995084706366,6.78541208346695
282,10,95.9635706394589,0,1,36060.9659116401,13.2780430878465,6454.40605121628,25.9408110895851,11.2686797618399
282,11,101.115359861498,0,1,35144.2783763294,13.2780430878465,7308.12464579071,22.4027127285842,11.4471771855157
282,12,94.9002838726938,0,1,35595.187311878,13.2780430878465,6578.13497405007,27.1046151321299,12.6447189679018
282,13,99.7720999972077,0,1,37801.2330138929,13.2780430878465,6859.52659392262,24.8677827872862,15.7628564248565
282,14,91.1462229781582,0,1,39492.9202136786,13.2780430878465,6956.01736509084,25.1465424154626,11.4792703565555
282,15,108.410392352671,0,1,37872.8527481974,13.2780430878465,8069.36974664573,22.9495130434596,15.6332797654968
283,1,74.3143803820428,0,0,18971.3692199671,11.9587397505738,5005.21222143112,24.6005531175457,0
283,2,78.4973587488725,0,0,19508.3628080708,11.9587397505738,5457.09787854506,26.1902133020709,0
283,3,75.6082471074006,0,0,20495.6013698979,11.9587397505738,5675.4572423725,26.5764073208027,0.900137453416117
283,4,68.7250862200102,0,0,21403.0951534953,11.9587397505738,6131.02600986341,22.9735224667936,0
283,5,88.3562672304731,0,0,22411.095651962,11.9587397505738,5747.01721134841,22.7887675911805,7.452024578286
283,6,79.4894075036755,0,0,23337.2021751003,11.9587397505738,7254.24459300145,28.22015139707,10.7638678630004
283,7,85.5459381093018,0,1,22169.6052828901,11.9587397505738,7137.13969286042,23.9758431601102,8.03367477165534
283,8,84.651395064882,0,1,23494.397326906,11.9587397505738,6319.65344836876,25.4538610131161,6.72163595840238
283,9,84.1948862210574,0,1,24905.0739227568,11.9587397505738,6506.14444386059,22.9177409092551,9.86942797910833
283,10,83.8377311339085,0,1,24132.1006090481,11.9587397505738,6691.50785463849,22.2585176500516,9.11369966646869
283,11,91.7828753619277,0,1,25792.0071340975,11.9587397505738,8485.29396988255,26.294869698191,8.89205328383232
283,12,95.4823209144575,0,1,27688.9826121083,11.9587397505738,6438.61733181483,23.6018116105983,13.2524910609505
283,13,96.9976284811918,0,1,25211.3980500791,11.9587397505738,7771.00725768501,25.2164413766302,14.092818344124
283,14,96.3500329569711,0,1,27887.2281107217,11.9587397505738,7162.11013348542,27.9803510936173,16.8891739433042
283,15,92.1118811324556,0,1,27699.9023641316,11.9587397505738,7478.57214279458,26.3637255997403,16.3769417254342
284,1,82.5810914513416,0,0,30731.1567356596,11.0773292712109,5607.28831408449,24.2334658794706,2.27136886590137
284,2,89.0495170814989,0,0,32704.0493863038,11.0773292712109,5891.61990273172,23.6359040699434,5.78931815335303
284,3,79.4090155551542,0,0,33099.6655209582,11.0773292712109,5427.92318278729,28.012263930778,2.79346799748652
284,4,87.3721300824941,0,0,32833.7661158553,11.0773292712109,5949.32406833566,29.685250592106,4.66169276545308
284,5,83.8096160612892,0,0,34585.8014412759,11.0773292712109,5823.89738182913,26.1874746446223,3.67098712602791
284,6,100.894747186264,0,0,35858.7698746282,11.0773292712109,5744.96941500637,19.3048487017238,3.36046487082945
284,7,91.5030708457024,0,1,35785.1906060785,11.0773292712109,6540.33133377943,30.2285255968134,4.65576889838308
284,8,97.1676115003266,0,1,38488.6083637422,11.0773292712109,6082.16480171016,21.7157677753817,7.11475913799915
284,9,103.105216446029,0,1,38962.3246328016,11.0773292712109,6936.52437183559,25.5272485719234,11.6495222984435
284,10,93.1829281517512,0,1,37356.6451240878,11.0773292712109,7268.89907482301,31.1858682905486,11.6474886194066
284,11,100.696301549811,0,1,40194.7148025886,11.0773292712109,7450.19658822986,24.9915056815599,11.479216576656
284,12,91.4150208224536,0,1,40786.1688387515,11.0773292712109,8338.64520218585,27.2412602619104,11.5943044451975
284,13,104.685175560376,0,1,39585.6897186564,11.0773292712109,7326.68818461804,20.3979558779512,14.1070958788208
284,14,111.123068658402,0,1,42510.3833145497,11.0773292712109,7904.15805624051,26.5916840480033,15.8797023699182
284,15,93.6393065784389,0,1,43315.647424711,11.0773292712109,7676.92704921256,24.620630252681,14.839694315182
285,1,85.7411891221003,0,0,47180.1135869239,13.2429244923249,5410.89511832179,17.8532638130487,3.78993380765493
285,2,82.2030078021438,0,0,48433.1755776406,13.2429244923249,5419.34864526061,25.7458713983423,2.60978708963968
285,3,74.8161788502784,0,0,47515.5568558481,13.2429244923249,5437.0297724958,20.7135549601888,0.529509388177749
285,4,91.7157610311346,0,0,51379.4108268077,13.2429244923249,6763.64828654651,24.5423597487822,2.62904323982824
285,5,106.237834586439,0,0,49908.7502341349,13.2429244923249,5359.68143651203,27.7303727223814,7.35641569612399
285,6,88.117985758151,0,0,51128.9755430571,13.2429244923249,5775.22286234566,28.4889166608038,6.1660407053538
285,7,92.135890817141,0,1,52988.225674432,13.2429244923249,5876.46871978664,24.7778354341664,4.43620064325977
285,8,101.158402602267,0,1,53566.9174535829,13.2429244923249,7650.2411822853,24.5964411259611,11.0937285448096
285,9,103.40047755473,0,1,56133.9804543558,13.2429244923249,6942.60926438166,23.345871393889,12.8351989724424
285,10,105.237310396687,0,1,54703.1504037694,13.2429244923249,7395.59260696216,22.9452307898128,15.3757747286968
285,11,108.69561372194,0,1,55887.3808580779,13.2429244923249,7652.8355572199,22.3603384660316,9.74005834676121
285,12,105.613658085523,0,1,57675.5237752182,13.2429244923249,7264.76365572015,22.3447787710952,9.33060490267609
285,13,106.36749684432,0,1,58962.9663979868,13.2429244923249,7366.38016584865,19.762677604994,14.9557698886651
285,14,102.621174653619,0,1,62315.400794089,13.2429244923249,8019.06360525585,23.9036103889692,13.2032844875082
285,15,110.453655032416,0,1,59073.5941123047,13.2429244923249,8639.11279853986,24.945753435734,15.8520223130865
286,1,83.5140961598026,0,0,38096.6847824168,14.9671737605892,3948.38185078778,26.7845304056383,0.923610950146236
286,2,84.7164496262282,0,0,38442.1367468666,14.9671737605892,6014.74453598266,25.2626884679691,3.50390812039239
286,3,91.2746712413515,0,0,39227.9127126721,14.9671737605892,5362.77329278386,28.0553818479211,3.47711307185301
286,4,83.8719631895294,0,0,37428.7540662889,14.9671737605892,5522.1843279677,19.9411855896788,7.46196561397949
286,5,91.3789438270873,0,0,39634.3148140213,14.9671737605892,6238.51972112349,26.1756545175601,3.29390232817526
286,6,92.0926734557401,0,0,39347.2526880937,14.9671737605892,6545.34380807294,23.9296762102784,4.37496344252338
286,7,91.891222649013,0,1,38662.5177936225,14.9671737605892,7034.88136766557,23.1396328103265,7.43395485297856
286,8,86.7950120130862,0,1,40086.0702853153,14.9671737605892,6884.0179627227,25.2306218283924,8.33040247526199
286,9,96.4508131995099,0,1,40516.9243504052,14.9671737605892,7427.03606094341,24.0481952584412,7.09922577478906
286,10,101.917248372517,0,1,43771.2432953273,14.9671737605892,7136.47052290999,25.0338218838823,7.44579492414579
286,11,102.793167355269,0,1,41998.4130223114,14.9671737605892,7497.7123741453,25.5887742086202,11.4449542257688
286,12,97.7168887517852,0,1,44176.7470590518,14.9671737605892,7613.03829945604,23.7173741764585,9.95139149632176
286,13,104.598947693048,0,1,44457.3178037021,14.9671737605892,7152.41544516933,22.1451531196038,12.4294361856569
286,14,101.302008444114,0,1,43629.2976559027,14.9671737605892,7510.62743168464,26.6066065824829,11.8469837202103
286,15,98.9711722175229,0,1,45534.8073556266,14.9671737605892,8083.16900830286,26.7856351728026,14.9656336531161
287,1,80.9204115472592,0,0,40731.7842439788,11.4484250683618,4613.83373504011,25.9519391969574,0
287,2,86.4530923945823,0,0,39876.2650008925,11.4484250683618,5658.28425579362,26.543262346182,0
287,3,97.1759537957185,0,0,42607.298724783,11.4484250683618,5879.04793306147,25.7503912026186,1.48437156607428
287,4,77.0547688681106,0,0,42730.1222124187,11.4484250683618,5935.46468611346,21.7995613531861,1.53713362296984
287,5,91.0573293340792,0,0,43349.5154310325,11.4484250683618,6309.0863553702,26.3702684670763,3.98980623780407
287,6,88.8637188084254,0,0,43557.0074939607,11.4484250683618,6496.7449374832,29.8195337280934,3.77630628527726
287,7,85.5751897740895,0,1,45121.6516274969,11.4484250683618,5819.75761401346,25.4095377889819,2.06171428596524
287,8,97.175060966608,0,1,45064.2447653136,11.4484250683618,6602.4525212851,22.0840172237362,7.26430805566345
287,9,100.881052898698,0,1,46978.4904950757,11.4484250683618,7158.35275040724,21.7654477103599,10.0299418460693
287,10,102.13295720957,0,1,47723.110253278,11.4484250683618,6843.24937465242,22.5039487163179,10.7271107456862
287,11,100.803055124548,0,1,48463.9573244371,11.4484250683618,7545.5370907621,27.3658132100654,8.40810941952612
287,12,106.541802163217,0,1,50676.3315271014,11.4484250683618,7582.25253804506,23.6957589134383,7.71421694514102
287,13,103.26055083937,0,1,49796.9067894659,11.4484250683618,6809.95301875987,23.5412716836211,12.8354800012729
287,14,104.849140776697,0,1,51137.0734190131,11.4484250683618,7977.76567294623,27.5740242800513,15.1510627103921
287,15,100.977407137226,0,1,52986.6298481469,11.4484250683618,8366.36040307416,24.257410843202,14.5813492492584
288,1,88.6941140744758,0,0,35077.4871914943,12.4912842205397,5844.81127181643,27.0560782829669,2.51405419460034
288,2,84.1010782634202,0,0,34537.9398456395,12.4912842205397,5010.27934297208,22.4977960761621,0
288,3,92.4712510279084,0,0,35593.0986831649,12.4912842205397,5577.82286035671,23.5366108391324,3.65957276868721
288,4,79.5675794287422,0,0,37512.6458326815,12.4912842205397,5150.20478393482,30.5762623772289,2.19534841150357
288,5,96.1913109126734,0,0,37619.0133850834,12.4912842205397,6236.20156322811,21.1196653693856,7.5631150887602
288,6,89.8707403287366,0,0,38516.6711864165,12.4912842205397,6342.29685149477,27.7227588350268,8.8362374041135
288,7,87.9617122471861,0,1,38810.4723496493,12.4912842205397,6140.6234259322,24.5639244429316,4.74823575609401
288,8,97.3063738800967,0,1,40055.9963018383,12.4912842205397,6106.23136875316,26.4116158043975,8.19045420044825
288,9,91.1829586524725,0,1,40849.0841726748,12.4912842205397,6630.46562728452,30.1731852459834,9.79532145566903
288,10,112.357387388602,0,1,42303.5219948703,12.4912842205397,7191.71206058281,25.6911478631226,11.3132079248567
288,11,101.399048815051,0,1,42467.8550209533,12.4912842205397,5948.1046769732,24.1868797576241,11.0915069049668
288,12,104.269872274196,0,1,43191.6538415584,12.4912842205397,7883.38043538796,22.540896521606,9.61558824483636
288,13,112.857907556414,0,1,44309.5294138093,12.4912842205397,7750.83937804025,23.5764944958184,12.8077154725156
288,14,101.412425148955,0,1,44810.9555941907,12.4912842205397,7715.17641756322,25.4522751982252,16.1541277955365
288,15,109.257273186502,0,1,47703.948051709,12.4912842205397,8040.15756409758,24.6991030519119,12.6146740497394
289,1,75.6355475815597,0,0,24882.7209941884,12.6508090324332,6494.44298802064,20.9237007249378,2.32958966266766
289,2,83.95938093788,0,0,27966.1120435954,12.6508090324332,5149.40800662511,26.6298182197671,2.16289192544778
289,3,82.385709373032,0,0,27554.0439657431,12.6508090324332,4675.38928633457,25.0251200868431,3.44696041784094
289,4,84.4703640712684,0,0,26354.9150916178,12.6508090324332,5115.73001872652,24.9628870032602,2.31857211892709
289,5,89.6256188503699,0,0,28641.5784442599,12.6508090324332,6001.09322224133,28.8873280387176,5.91117425248575
289,6,86.868333138397,0,0,31153.4186120254,12.6508090324332,6234.52898540909,23.4664924823794,8.97934176060108
289,7,91.6534344256486,0,1,29515.4995554989,12.6508090324332,5922.64297945276,27.2780365790957,9.45552551146148
289,8,94.4805055582373,0,1,31751.9161867892,12.6508090324332,6887.35301317703,27.1723710854393,3.97105099070897
289,9,92.371809515261,0,1,31202.4118986707,12.6508090324332,6522.67635181771,27.7601245478196,9.97497294576227
289,10,96.6225328729706,0,1,33322.4136189649,12.6508090324332,6972.26582022829,27.644455353123,12.3646381553136
289,11,108.704086382435,0,1,35076.0702684588,12.6508090324332,7521.98165394032,23.4834205259798,12.8569615082608
289,12,102.864829818364,0,1,34658.0932825396,12.6508090324332,7515.12300761039,25.6520876155534,11.069917713414
289,13,98.9519507761119,0,1,36631.3121139292,12.6508090324332,7278.79467878804,25.668326856196,12.8458966421198
289,14,93.7402669755614,0,1,37214.2508844428,12.6508090324332,7487.33200477851,28.0766816050126,13.6255257237379
289,15,114.167808390137,0,1,38505.7227527534,12.6508090324332,8833.1346826785,24.3220966901728,18.1672574087795
290,1,74.315535273701,1,0,30879.1955532493,14.187832902629,4927.21593075918,22.5084528015172,0
290,2,95.1936586968309,1,0,31711.3591451605,14.187832902629,6344.53710225385,27.8477751859829,1.89031891230938
290,3,76.0281773427901,1,0,32265.8629875888,14.187832902629,5634.0153149718,26.7786377886957,1.82262080054359
290,4,80.4220539386608,1,0,33102.1124023822,14.187832902629,5986.66812656948,25.624861565468,3.80741743198668
290,5,97.0703404301769,1,0,34341.9007933383,14.187832902629,6418.24861159397,22.8915456771264,6.6261194808013
290,6,91.1562173477146,1,0,35732.0143334061,14.187832902629,6227.50355580048,26.6527392630657,4.66220647121243
290,7,90.2391067060616,1,1,35632.6613232475,14.187832902629,6236.00840143171,22.8915190329928,9.01502279214501
290,8,82.9755003758237,1,1,37103.2776236193,14.187832902629,7196.9840611031,28.7661328470192,7.25107317356512
290,9,97.6389579735687,1,1,38363.9812193094,14.187832902629,6156.71577939356,29.1295127004778,9.83087832170114
290,10,108.52243507473,1,1,39502.2720051689,14.187832902629,7855.9601206096,27.7802762721813,8.98461628792436
290,11,91.7755699285185,1,1,40909.358784993,14.187832902629,7830.0685135903,26.0666584256794,13.3917694722679
290,12,108.544671620575,1,1,42299.8237628897,14.187832902629,7978.38959592503,25.1925789469368,10.3164524972079
290,13,105.544605448492,1,1,42724.9654098386,14.187832902629,8167.0220851301,23.1224920256332,10.400345889604
290,14,115.703022857918,1,1,42449.8768620698,14.187832902629,9351.21011022981,23.0582516243682,14.9106154467266
290,15,103.482339825779,1,1,47866.1628450984,14.187832902629,7643.07219767238,24.7334348703871,14.7751020720906
291,1,84.4706348270286,0,0,27593.0722777025,15.3341412210741,6011.88440369634,30.33899147653,1.6737496259271
291,2,74.4745988447014,0,0,30027.1373855887,15.3341412210741,5486.69998497654,29.0571788009646,1.81625330949434
291,3,79.7653215137414,0,0,28982.9590735739,15.3341412210741,5167.23557985432,29.5700219808434,4.46454100644765
291,4,98.1834329509216,0,0,30695.8529288835,15.3341412210741,5518.62907410968,25.4443575057895,2.9780362164424
291,5,84.6402407731669,0,0,30654.8203378068,15.3341412210741,5173.71233879647,24.5487106765515,1.05830444295867
291,6,93.1252862211986,0,0,31988.5731563172,15.3341412210741,6738.68674739367,24.5104442082783,4.79768974992421
291,7,85.4636681020113,0,1,30133.7665114028,15.3341412210741,7025.11239623092,23.5853629464593,8.60766375205265
291,8,90.6003109772562,0,1,32815.9366345823,15.3341412210741,7166.35000094391,28.8266642387444,11.4788729112569
291,9,95.2336962965877,0,1,33024.4805576536,15.3341412210741,7784.78184316584,23.7673917015472,13.6480500780504
291,10,101.399696915278,0,1,35156.6550775259,15.3341412210741,6942.95008001692,25.2930309417748,10.4955942457458
291,11,96.4497391010218,0,1,34033.5298181844,15.3341412210741,7623.9191144252,26.221162495392,11.2413783563611
291,12,92.0658496881462,0,1,34572.3208868763,15.3341412210741,7410.68729952962,26.2104237351458,9.32139752714872
291,13,97.6347584056135,0,1,33716.9591667191,15.3341412210741,7431.18570638179,25.8805787270745,14.1617533085372
291,14,104.512389369365,0,1,36315.6767567756,15.3341412210741,7559.86268756817,22.8959941607952,10.6199679055345
291,15,106.580488504167,0,1,37365.8791339462,15.3341412210741,7389.08393811496,25.1046495047528,19.8170352366001
292,1,87.3309360922096,0,0,26937.034109634,12.8374824508189,5412.70975373866,21.9968414436745,0
292,2,86.4488889033325,0,0,27509.5419557178,12.8374824508189,4874.73134926025,23.9861578724931,5.39339475298189
292,3,77.8789333067306,0,0,29374.4119956152,12.8374824508189,5846.85275041758,30.3739610870465,4.31726752645681
